SampleID	Locus	Reads	OutputDada2	OutputPostprocessing
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_04_v3-1113397-1113639-1A	5339	5029	5029
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-213027-213251-1A	1044	1038	1038
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-350808-351052-1A	4047	4035	4035
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-369676-369949-1A	2243	2207	2207
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-395887-396136-1A	1490	1484	1484
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-550803-551072-1A	2944	2905	2905
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-641131-641404-1A	1466	1437	1437
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-668763-669004-1A	5864	5838	5838
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-796518-796759-1A	2655	2639	2639
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-1188456-1188706-1A	7331	7301	7301
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-1322099-1322341-1A	789	785	785
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-145285-145531-1A	6582	6544	6544
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-176108-176338-1A	1073	1048	1048
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-416462-416720-1A	3491	3357	3357
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-532166-532407-1A	9314	9234	9234
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-851492-851765-1A	10823	10704	10704
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-1115900-1116168-1A	3396	3387	3387
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-1128558-1128797-1A	1743	1733	1733
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-1135605-1135855-1A	2573	2563	2563
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-1136091-1136364-1A	3992	3921	3921
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-1140900-1141174-1A	5248	5216	5216
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-1192628-1192867-1A	1680	1671	1671
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-1197245-1197515-1A	7193	7153	7153
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-1235395-1235658-1A	1283	1280	1280
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-1282656-1282930-1A	4134	4117	4117
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-105172-105442-1A	3392	3315	3315
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-432832-433091-1A	9591	9535	9535
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-475313-475545-1A	960	956	956
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-627351-627625-1A	1601	1597	1597
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-717260-717493-1A	1164	1154	1154
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-729480-729750-1A	3785	3761	3761
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-1028330-1028603-1A	3803	3775	3775
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-1043981-1044225-1A	4556	4532	4532
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-1066661-1066903-1A	3676	3664	3664
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-1149367-1149613-1A	6291	6262	6262
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-102277-102527-1A	4089	4066	4066
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-336421-336651-1A	1207	1203	1203
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-399693-399961-1A	8090	8040	8040
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-412801-413062-1A	869	866	866
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-476232-476475-1A	1271	1268	1268
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-585331-585590-1A	1511	1502	1502
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-585703-585949-1A	2461	2447	2447
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-585993-586266-1A	6662	6619	6619
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1056678-1056903-1A	3956	3921	3921
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1099719-1099977-1A	1397	1393	1393
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1176313-1176549-1A	3075	3052	3052
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1313088-1313338-1A	1458	1452	1452
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1314717-1314986-1A	1520	1511	1511
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1344618-1344845-1A	960	954	954
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_09_v3-82006-82236-1A	1854	1846	1846
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_09_v3-163813-164052-1A	1142	1135	1135
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_09_v3-164045-164311-1A	5514	5484	5484
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_09_v3-202854-203106-1A	3025	3012	3012
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_09_v3-270915-271160-1A	5168	5129	5129
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_09_v3-516735-517007-1A	2889	2839	2839
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_09_v3-595828-596094-1A	3383	3373	3373
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_09_v3-685560-685825-1A	154	151	151
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_09_v3-1015103-1015350-1A	304	303	303
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_09_v3-1406342-1406614-1A	11903	11848	11848
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_10_v3-992331-992603-1A	2883	2828	2828
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_10_v3-992596-992869-1A	1050	1042	1042
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_10_v3-1386657-1386909-1A	2680	2673	2673
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_10_v3-1392371-1392620-1A	2490	2478	2478
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_10_v3-1414337-1414596-1A	3207	3188	3188
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_10_v3-1414599-1414832-1A	1659	1653	1653
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-115913-116184-1A	1714	1697	1697
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-119432-119705-1A	2532	2518	2518
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-408285-408534-1A	2742	2730	2730
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-408543-408771-1A	2956	2948	2948
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-497277-497548-1A	1783	1774	1774
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1006693-1006917-1A	2371	2359	2359
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1018781-1019053-1A	999	975	975
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1019050-1019319-1A	68	67	67
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1127074-1127316-1A	2559	2545	2545
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1293919-1294168-1A	3815	3791	3791
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1294664-1294910-1A	9479	9419	9419
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1295103-1295335-1A	1726	1719	1719
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1295371-1295597-1A	983	980	980
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1374917-1375148-1A	529	526	526
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1375807-1376056-1A	1438	1429	1429
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1376058-1376305-1A	3059	3050	3050
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1816152-1816378-1A	2316	2306	2306
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1934962-1935236-1A	2179	2163	2163
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_12_v3-63081-63314-1A	1744	1729	1729
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_12_v3-233418-233671-1A	3362	3341	3341
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_12_v3-529495-529767-1A	7161	7115	7115
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_12_v3-659881-660127-1A	2148	2142	2142
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_12_v3-684011-684240-1A	966	960	960
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_12_v3-857050-857323-1A	3341	3278	3278
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_12_v3-1959644-1959891-1A	3235	3213	3213
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-146695-146934-1A	4212	4186	4186
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-156456-156685-1A	285	284	284
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-156713-156986-1A	2708	2693	2693
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-388138-388408-1A	7630	7606	7606
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-479569-479811-1A	1466	1456	1456
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-815862-816091-1A	367	365	365
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-852647-852921-1A	2756	2742	2742
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-911757-912005-1A	3503	3491	3491
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-935613-935884-1A	7524	7323	7323
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1004740-1005002-1A	234	232	232
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1146764-1147010-1A	5054	5000	5000
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1233093-1233332-1A	3412	3334	3334
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1265494-1265726-1A	2725	2716	2716
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1350855-1351093-1A	2296	2291	2291
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1406713-1406975-1A	2495	2462	2462
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1419363-1419626-1A	1380	1372	1372
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1465616-1465890-1A	14842	14469	14469
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1465901-1466157-1A	5680	5663	5663
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1876391-1876664-1A	391	390	390
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2114242-2114482-1A	2498	2485	2485
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2114829-2115090-1A	5063	5034	5034
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2545065-2545291-1A	1164	1159	1159
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-106867-107115-1A	1304	1298	1298
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-120101-120365-1A	2928	2919	2919
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-137398-137668-1A	1809	1798	1798
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-279563-279833-1A	3628	3603	3603
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-377765-378020-1A	2054	2043	2043
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-407306-407542-1A	1733	1723	1723
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-421322-421547-1A	722	714	714
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-771407-771633-1A	2705	2679	2679
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-921176-921432-1A	2122	2119	2119
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-1038300-1038538-1A	2280	2268	2268
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-1166107-1166371-1A	2930	2916	2916
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-1392837-1393086-1A	4122	4097	4097
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-1992121-1992370-1A	2126	2117	2117
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-2004362-2004606-1A	1171	1161	1161
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-2020604-2020849-1A	4262	4233	4233
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-2260533-2260765-1A	2556	2540	2540
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-2355614-2355853-1A	1605	1595	1595
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-2695837-2696082-1A	2974	2967	2967
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-2733345-2733593-1A	4132	4113	4113
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-2858894-2859160-1A	7104	7071	7071
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-3124416-3124655-1A	7712	7637	7637
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-3125801-3126073-1A	2514	2504	2504
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-3214249-3214516-1A	10726	10662	10662
F05_110SI_12000PR_042024_SI_IX_S440_L006	PKNH_12_v2-198869-199113-1AB	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1041593-1041860-1AB	4026	4011	4011
F05_110SI_12000PR_042024_SI_IX_S440_L006	PmUG01_12_v1-1397996-1398245-1AB	11	6	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	PocGH01_12_v1-1106456-1106697-1AB	1	1	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	PvP01_12_v1-1184983-1185208-1AB	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1365709-1365954-1B	20053	19868	19868
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1366626-1366856-1B	6069	5889	5889
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1370603-1370853-1B	9905	9381	9381
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1375025-1375284-1B	3988	3855	3855
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1386795-1387043-1B	23948	23624	23624
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1294284-1294580-1B	12106	12012	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1902034-1902278-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1950401-1950636-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1968031-1968273-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-2001721-2001954-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-2001969-2002222-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1465010-1465307-1B	44427	43447	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2770621-2770854-1B	11513	11342	11342
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2780346-2780575-1B	7632	7586	7586
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2814606-2814855-1B	38150	37639	37639
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2816310-2816554-1B	30916	30642	30642
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2840462-2840736-1B	5321	5262	5262
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2841390-2841688-1B2	1843	1653	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2844334-2844629-1B2	14939	14857	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-854128-854427-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_03_v3-221185-221419-1B	8519	8477	8477
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_03_v3-221463-221712-1B	24380	23953	23953
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_03_v3-980765-980997-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_03_v3-981574-981823-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_03_v3-981921-982191-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_03_v3-982299-982523-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_04_v3-1077327-1077562-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_04_v3-1082776-1083049-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_04_v3-1083095-1083331-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_04_v3-1083411-1083668-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-860289-860542-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-860834-861066-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_01_v3-194742-194973-1B	10542	10390	10387
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_04_v3-748105-748359-1B	18624	18222	18222
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_04_v3-748374-748611-1B	10909	10863	10863
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-958079-958350-1B	21408	21247	21247
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-958372-958608-1B	15744	15582	15582
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-958920-959168-1B	24491	24407	24407
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-960810-961048-1B	21649	21494	21488
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-961511-961758-1B	34452	34128	34128
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-1214815-1215069-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-1215236-1215502-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-1215495-1215756-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-403479-403716-1B	16194	16032	16032
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-403801-404052-1B	3086	2819	2819
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-404325-404590-1B	237	115	115
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-404776-405006-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-405334-405576-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-405570-405844-1B	861	856	856
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-896613-896849-1B	12791	12636	12636
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-549583-549807-1B	8220	8147	8147
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-549960-550215-1B	5588	5566	5566
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_10_v3-490605-490877-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_12_v3-2092529-2092798-1B	77326	75532	75532
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-748254-748510-1B	19971	19796	19796
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-958247-958510-1B	41512	40572	40572
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1724895-1725166-1B	22603	22403	22403
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1725208-1725471-1B	34049	33288	33288
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1725464-1725719-1B	26415	26003	26003
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1725713-1725955-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1726057-1726304-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1726723-1726995-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2504481-2504734-1B	22249	21959	21959
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-283350-283576-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-283973-284211-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-288429-288696-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-289301-289550-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-293575-293829-1B	19779	19608	19608
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-294506-294753-1B	37013	36660	36660
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-297583-297856-1B	19742	19526	19526
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-297935-298162-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-298368-298636-1B	34387	34245	34245
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-1954850-1955124-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-1956056-1956330-1B	50903	50427	50427
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-1956365-1956639-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-1957218-1957480-1B	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_14_v3-2481033-2481276-1B	20832	20586	20586
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_02_v3-320652-320949-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_03_v3-240957-241256-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_05_v3-615379-615678-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_06_v3-857454-857753-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1365750-1365999-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1366575-1366822-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1370814-1371045-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1375205-1375450-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-1386786-1387035-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1902041-1902278-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1950431-1950680-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-1968050-1968296-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_11_v3-2001725-2001999-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2770591-2770863-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2814583-2814832-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-2840447-2840746-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_03_v3-221295-221532-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_03_v3-980853-981120-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_04_v3-1083299-1083563-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_04_v3-748585-748822-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-403487-403750-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_07_v3-405517-405773-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_08_v3-550057-550318-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_12_v3-2092654-2092884-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1725124-1725365-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1725379-1725652-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1725887-1726123-2	0	0	0
F05_110SI_12000PR_042024_SI_IX_S440_L006	Pf3D7_13_v3-1726174-1726408-2	0	0	0
